"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "F1" 0.668965517241379 200 100 100 1.5
"tvglasso" 1 "JI" 0.50259067357513 200 100 100 1.5
"tvglasso" 1 "ED" 96 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 94 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4757 200 100 100 1.5
"tvglasso" 1 "Pre" 0.512953367875648 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.709234545611983 200 100 100 1.5
"tvglasso" 1 "FDR" 0.487046632124352 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0193774479488765 200 100 100 1.5
"tvglasso" 1 "F1" 0.678082191780822 200 100 100 1.5
"tvglasso" 1 "JI" 0.512953367875648 200 100 100 1.5
"tvglasso" 1 "ED" 94 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
"tvglasso" 1 "FP" 104 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.687200991703295 200 100 100 1.5
"tvglasso" 1 "FDR" 0.517412935323383 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0214300432722028 200 100 100 1.5
"tvglasso" 1 "F1" 0.651006711409396 200 100 100 1.5
"tvglasso" 1 "JI" 0.482587064676617 200 100 100 1.5
"tvglasso" 1 "ED" 104 200 100 100 1.5
"tvglasso" 1 "TP" 99 200 100 100 1.5
"tvglasso" 1 "FP" 102 200 100 100 1.5
"tvglasso" 1 "FN" 0 200 100 100 1.5
"tvglasso" 1 "TN" 4749 200 100 100 1.5
"tvglasso" 1 "Pre" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "TPR" 1 200 100 100 1.5
"tvglasso" 1 "MCC" 0.694392491372367 200 100 100 1.5
"tvglasso" 1 "FDR" 0.507462686567164 200 100 100 1.5
"tvglasso" 1 "FPR" 0.0210265924551639 200 100 100 1.5
"tvglasso" 1 "F1" 0.66 200 100 100 1.5
"tvglasso" 1 "JI" 0.492537313432836 200 100 100 1.5
"tvglasso" 1 "ED" 102 200 100 100 1.5
"tvglasso" 1 "TP" 97 200 100 100 1.5
