"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199876365134968 200 10 100 2.5
"tvglasso" 1 "F1" 0.666666666666667 200 10 100 2.5
"tvglasso" 1 "JI" 0.5 200 10 100 2.5
"tvglasso" 1 "ED" 97 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 2 200 10 100 2.5
"tvglasso" 1 "TN" 4754 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 0.97979797979798 200 10 100 2.5
"tvglasso" 1 "MCC" 0.692457532243652 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
"tvglasso" 1 "FPR" 0.0199958771387343 200 10 100 2.5
"tvglasso" 1 "F1" 0.662116040955631 200 10 100 2.5
"tvglasso" 1 "JI" 0.494897959183673 200 10 100 2.5
"tvglasso" 1 "ED" 99 200 10 100 2.5
"tvglasso" 1 "TP" 97 200 10 100 2.5
"tvglasso" 1 "FP" 97 200 10 100 2.5
"tvglasso" 1 "FN" 0 200 10 100 2.5
"tvglasso" 1 "TN" 4756 200 10 100 2.5
"tvglasso" 1 "Pre" 0.5 200 10 100 2.5
"tvglasso" 1 "TPR" 1 200 10 100 2.5
"tvglasso" 1 "MCC" 0.700004415516968 200 10 100 2.5
"tvglasso" 1 "FDR" 0.5 200 10 100 2.5
