"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 137 200 10 100 1.5
"tvglasso" 1 "FP" 21 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.867088607594937 200 10 100 1.5
"tvglasso" 1 "TPR" 0.992753623188406 200 10 100 1.5
"tvglasso" 1 "MCC" 0.925643044611947 200 10 100 1.5
"tvglasso" 1 "FDR" 0.132911392405063 200 10 100 1.5
"tvglasso" 1 "FPR" 0.0043640897755611 200 10 100 1.5
"tvglasso" 1 "F1" 0.925675675675676 200 10 100 1.5
"tvglasso" 1 "JI" 0.861635220125786 200 10 100 1.5
"tvglasso" 1 "ED" 22 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
"tvglasso" 1 "Pre" 0.930379746835443 200 10 100 1.5
"tvglasso" 1 "TPR" 0.993243243243243 200 10 100 1.5
"tvglasso" 1 "MCC" 0.96008091943117 200 10 100 1.5
"tvglasso" 1 "FDR" 0.069620253164557 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00229071220324865 200 10 100 1.5
"tvglasso" 1 "F1" 0.96078431372549 200 10 100 1.5
"tvglasso" 1 "JI" 0.924528301886792 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 147 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4791 200 10 100 1.5
